,lyrics,label
10,"june 6th in the time of six o'clock
hot summer night in the city of hard knocks
two black brothers took a walk in the southside
could've been any brother lookin' for a dope ride
seein a white girl wasn't in the plan
but the plan had plans of it's own for a brother man
a bad case of the right place at the right time
makes you just ask - why?
i guess you suppose you know what a nigga do
to a female that was meant for you
jealous cause your girlfriend screwin a black man
so you bust caps on an innocent bystand
but i guess we all look the same
a god damn shame you don't know my name
musta just been two blacks so the payback
fit the id for someone like me
but you see i don't think like you do
i come much sicker with the retribut'
rollin' twenty-five deep troop down in a parking lot
ready movin steady when i bust your spot huh
you dumb motherfuckers just don't know me
you don't control me so leave me lonely
step and be prone to a cap to the dome
i don't quit {blam} i'll start tearin up shit
this is a scarface set and no snakes allowed
keep the pace ready set brothers rollin' out
packin a mac-10 strapped and capped in
now who's to blame for the hate that hate made?",2
11,"paris
as i flow into the rhyme much smoother
i keep the pace and add bass for you to
be able to experience the strength of god
on your tape with a break that i make to part
the weak-kneed hippie mc's and wannabees
from the dog so they can't see me
i'm movin swifter with the gift to lift ya
i don't step light i don't talk {shit}
you suckers are all in to try is suicide
i roll with the flow 'cause i'm qualified
to keep the peace and teach y'all to get along
build my rep and step to the song
from jazz to hip-hop the dog'll never stop
get busy to the melodies that i concoct
when the raps are spit the grits stack like bricks
and you're please to receive p's hip-hop fix
 on the jazz tip
 smoother and smoother
 and you don't stop

it's a mellow madness in the summer time
females outside enjoyin the sunshine
kickin it live with the knob on ten
good food and the mood is the peace my friend
much brotherhood because it's understood
that everyone in the sun is about the good
lifestyle and while some came to shine
don't matter cause the other brothers know the time
i'm the p d-o-g and i'm swift
son of shabazz shooter of the gift
to keep y'all steppin to the beat in real time
mad on the mix complimentin the rhyme
with oh so smooth cuts flowin like mercury
keeps you suckers knowin' that you'll never be servin' me
i don't sleep and i do not sing
i drop math in your path 'cause i have to bring
you on a jazz tip  yeah
 so smooth in the summer time
 dj mad mike y'all

{mad mike cuts and scratches}

 smooth

birth is given to the knowledge when i recite
smooth words that keep y'all hype
not down with the meaningless babble that some spit
i'm paid to degrade that ignorant {shit}
with the so proud so strong message of the ?
can't be dropped or stopped so don't come
with the intent to present a argument
i don't tolerate it so don't act dumb
i'ma roll over those who oppose
the speech when i teach y'all to reach your goal
be strong and carry on and play the song
and listen to the lyrics and you'll never go wrong
asalaam alaikum brothers i'ma take 'em
straight through the path that i'm makin'
and co-exist in bliss peace and righteousness
so smooth on a jazzy tip like this
 yeah
 and you don't stop

 peace",2
12,"paris
rougher than a rusty razor he'll amaze ya
mixin dope tricks that stick like frasier
cue the wheels of spin then begins to blend
scarface in the house again
bambi dj'sll pray when he plays
won't hit or skip i might phase
suckers still suck and duckin uppercuts
strike three mc's are blazed
born to beat back the blows of feedback
a sissy strivin still sounds so wack
can't compare or come close to purity
mad's the man mc's agree
the bully bruisin misusin turnstyles
keeps the mix on beat for me while
i spit and cold bust the keynote
mad's on a roll with the sickest show now

{mad mike scratches}

yeah smooth
{ya don't stop - c'mon}

{black is back  keep on singin
fight the power  keep on singin
do the right thing  keep on singin
word to the mother  keep on singin}

{rock - scratched repeatedly}

{girl i'll house you - repeat 4x
you in my hut now}

{mad mike scratches}

{dj mad huh what? tear shit up
dj mad say what? cuttin' like a blade
dj mad so so so sick
dj mad sicker than aids}

{break it on down - repeat 3x}

{hit me - scratched repeatedly}

paris
by now you know mad's made to mutilate
crush and devestate move and educate
weak wack watered-down welfare dj's
 tryin' to get what he plays
call me paris sex check the rolex
we came to stomp and chomp bones of broke necks
so smooth with the movement rhythm tracks
i'm not worried that you'll be back just
listen let him play

{mad mike scratches}

mad shit yeah mad
smooth",2
13,"i'm saying to you that you will in a few minutes
hear from the man who is taking the place
of real black leadership who will answer the call
for true freedom justice and equality in america
well now do you understand? {applause}

paris
brethern heed the call of enlightenment
of truth asiatic discipline's frightenin
some who act dumb embraced by decadence
the weak in the wake of true black militants
hear the call and all heed the savior
praise allah cause in his energy made ya
the cream asiatic earth-born manchild
freedom's comfort for some but meanwhile
young brothers just don't realize
cocaine's the plan the devil derived
produced and let loose to youth for profit
fake so-called negroes won't stop it
witness lies fed straight to the brotherman
hopes are lost to the malevolent gameplan
annihilation of original citizens
of this great planet earth - listen
p-dog spits the dope words born
batterram's rollin' task force swarm
pigeons squawk with the talk of a new high
controlled by the man whose plan is genocide
intense is a sense of ignorance
when the wack can't get with the pro-black
program that's designed to induce thought
rhymes ya bought keep panthers taught
punks stay put skinheads are flatfoot
keys are played as i stay on route
down the path of the righteous chosen
word is born as the wack stay frozen
locked in time mindset is babylon
p's the martyr while mc's babble on
letter sixteen is me and some see
i freeze and snuff mc's like pipe dreams
makin' a mark with the start of the movement
tracks in fact weak wack can't do this
tooth decay cause the fake been snozin
lead the lost and the cost is you've been
freed from lies by the wise new messenger
p-a-r-i-s is a blessin ya
can't underestimate or recreate
the sounds of scarface let the man break

there is no in-between - you are either free or you're a slave
there's no such thing as second-class citizenship {applause}

the only politics in this country that's relevant to black people
today is the politics of revolution none other {applause}

paris
which brings us to the next move - it's a simple case of
show and tell or rather show and prove
of made up gank moves and foolish fairy tales
said by sissies to snatch the record sales
so when you see me just say i told ya
my rhymes'll hold ya and mold ya to soldiers
and train your brains with the pride and the insight
to do what's right yo black it's yo' life
once upon a time called now we start this
a chosen one came forth from the darkness
to lead the lost for the cost of a beat tape
and make the blind see straight 'fore it's too late
i can't wait time's quickly runnin' out
call to arms revolution's in the house
unforgettable the words of wisdom
brought to life by the ten point system

 one freedom and power to determine our destiny
 two full employment for the black community
 three fight the capitalist with a raised fist
pui black and stack awareness
 four decent housing for the shelter of human beings
 five education and truth for the black youth
 six all black men exempt from military service
hear my words and get nervous
 seven a quick end to police brutality
death of blacks at the hands of the pd
 eight release of all black men who are held in prison
guilty 'fore proven innocent
 nine black juries when our brothers are tried in court
and in addition to all his we want
 ten land bread and housing and education
clothing justice and peace for the black nation",2
14,"paris
again i start this but i'll add a new twist
so the masses can't resist
the message brought by a panther strictly
to relieve the disease of the sickly
so long your mind's been trapped
slave 'cause you're shamed to be black
ignorant of the purpose of the
plan to keep the black man down under
so i'll address y'all this time
make a statement that's on my mind
brothers scared of revolution should be
thinkin' of the way that we could be
miss blue eyes how'd you do that?
tried to put him in but the skin is still black
thinkin' of a way to escape the darkness
see the weave and indeed i start this - off

black is black is black is black - off
black is black is black is black

paris
s-e-d-i-t-i-o-n
in the mood of the move i'm showin
see the way the cliches have been torn
cold spittin' facts to the miracle earth born
so what's your next move black?
go to school or maybe join a frat
still you seem lost the mind is brainwashed
it can't be good cause your mind's the cost
so flip on your young mc
or jazzy jeff or whatever the case be
mindless music for the masses makes ya
think less of the one that hates ya
then trained to respect the game
and you turn your back on a black with the same claim
oh blessed but you guess they mean less
because another brother can't afford to dress
the way you do but who said you're all that?
made a little money now your skin ain't black?
c'mon i don't think your shit don't stink
you can't run from the one whose primal instinct
is to fought the words i taught ya
thought you moved quick but i just caught ya
now you try to say that you don't remember me
i'm p-dog from the bp posse
or a mob that's known as scarface
pro-black and some think pro-hate
but in fact it's a call for unity
heed the plea of weak we're soon to be

move start this
black is black is black is black
enter the darkside
black is black is black is black
dj
yeah funky
dance

paris
now who did you think that you were steppin to
once your job came through
don't get big 'cause i caught your accent
shoulda been real but you wanted mass appeal
next time you might think of this
might remember why i'm above this
but for now my brother i'll say
peace on the positive tip there's a new way",2
1,"i gave you fair warning beware beware beware 2x
--mobb deep sample--

yo what you thought punk shit was sweet now you can't sleep
gotta keep ya eyes open wide and hide ya face from the streets
i'm like the beast with a warrant far from alarmin'
gave you fair warnin' now you on the stairs swallin'
i'm callin' out any rapper that i doubt smack 'em in the mouth
throw 'em in the yoke boom then i knock 'em out
no doubt freddie foxxx files 20-shot auto glock blaaow
benny blind puerto rock style
wit' a twist of black in the brow twist ya cap and i'm out
sleep wit' the fish-dips for yappin' too loud
what's happenin' now? niggaz is hard as hell but they gargamels
pickin' on the smallest victim gives 'em heart to kill
my squad is real and holds it down the hardest regardless
besides of the largest we polish the floor
with the rawest hardcore artists
flawless victory you niggaz can't do shit to me
physically lyrically hypothetically realistically
i'm the epitome of catchin' wreck catch you when you cash your check
smash you when you pass then jack you for your fuckin' lex
nothin' less than the best if the squad did it
hard-headed niggaz better beware and fear like god said it

ay-yo i warned you now all niggaz could do is mourn you
i'm born to kill and still thrilled i put it on you
there's no regrets remorse only results and loneliness
only the strong survivors strive through life as warriors
all of us die some of us kill even massacred
who wanna try? punisher will if you ask for it
i'm hazardous for your health and hell's your next stop
for real my shit's cocked the world has just stopped
pause
i'm not the one you should be underestimatin'
come test your fate an' i guarantee i'll be under investigation
you can't handle the whole i'll slam you on your skull
or we can go blow for blow like evander and bowe ya never know
however though i still hold the title
when all my rivals the chance to dance who missed the homicidal
hand on the bible i swear to defend my crown
i've been around since forever and never let it touch the ground
don't fuck around and catch a rude awakenin'
my crew's basically waitin' patiently for you to move your patrons in
then we'll surround you form desert storm and pound you
look around you terror squad's everywhere like soundview
the boogie down do it like nobody who are we?
the foundation you're facin' a whole army

fat joe
yeah yeah yeah whassup now potna?? know what i'm sayin'? think this
just some rap shit? we do this shit for real terror squad nigga
fuckin' shoot the place up muthafuckas know the time this
muthafuckin' rap game joe crack big dog punisher full-a-clips crew
what da fuck what???

beware beware beware
fade out",2
2,"punisher --
ay-yo my murderous rap verbal attack is actual fact
tactical tracks match perfectly with graphical stats
half of you lack the magical dap of tragical rap
that tackles you back and shackles and laughs at you
that's the mathematical madness i'm on the savage the strong
the marriage a bond of havoc and song
this massacre's on as if picasso laced you
there's lotsa hateful skeletons locked
in the closet of my castle of grayskull
i'm possum at grade school that's why i have to debate you
my raps are like cables slashin' your face you
that's how a master degrades you
i'm battlin' jesus if he passes through my label
i'm snatchin' his halo
god i pray that you send my father back as an angel
language is fatal and it's hypnotizin'
i'm only emphasizin' i'm still all about business and enterprisin'
i'm super lyrical a brain boosts the chemicals
that's used contenicals inside of my mental projectable

chorus -- lyrically i'm supposed to represent biggie
niggaz'll tell you that i'm nice with the
blah blah blah canibus
lyrically i'm&lt &gti'm supposed to represent

black thought --
black thought the super lyricist your arch-nemesis
still with the punisher that's my accomplice
stressin' to emcees how they don't really want this
electrifying shit his excellency thought spit
these cats they sentimental such with a gentle touch
dancin' double dutch and all sayin' nothin' much
my sound wave liftin' your chin up like uppercuts
new found ways of rippin' shit up i de-ve-lop
your squad chest swell up still you're mini-ay-ture to me
nature-ally i bring the extremity
musically intense with the globe in suspense
contemplatin' where the world traveler been since
the roots bless you with a strong record long like a epic
immerse you in some 'ol next shit ill poetic
thought from illadelph somethin' like nothin' else
my talk stomp like elephants upon every elf cause what

chorus -- lyrically i'm supposed to represent
niggaz'll tell you that i'm nice with the blah blah blah
lyrically i'm supposed to represent
you will lose i must break you ivan drago from rocky
lyrically i'm supposed to represent
niggaz'll tell you that i'm nice with the blah blah blah
lyrically i'm-i'm-i'm&lt &gt
i'm supposed to represent

punisher --
ay-yo peace roots east coast niggaz reppin' the streets most
with heat toast and keep close more phillies than pete rose
these dos niggaz that'll lift ya mentals
lyrics'll twist your temples into pretzels
like the triumph instrumental

black thought --
my instrumental's the renaissance no resem-ba-lance
to nothin' you come across lyrical holocaust
the crowd pleaser emcees freeze then catch seizure
they praise the lord of rap thesis true believers

punisher --
just call me baby jesus 'cause lately niggaz be praisin' me
just for the way i blaze to be crazily tape to cd lasery
it pays to be amazingly flavery
daaaaze 'em to my rhymes that basically hypnotize you occasionally

black thought --
occasionally as i focus on my next opus
the way it's all fucked up and emcees is hopeless
i leave your head wrecked as i erect sculptures
my thought's just a fortress approach this ferocious up-closeness

chorus -- lyrically i'm supposed to represent
niggaz'll tell you that i'm nice with the blah blah blah
lyrically i'm-i'm-i'm&lt &gt
i'm supposed to represent
lyricallyit's suicide
lyricallyyou've seen him you know how strong he is
lyricallyyou can't win
lyricallyit's suicide
lyricallyyou've seen him you know how strong he is
lyricallyyou can't win
lyricallyyou can't win
lyricallyyou will lose
lyricallyi must break you
ly-ly-ly-lyrically &lt &gt",2
4,"joe
whoahhaoohhh yeahheahhaa
don't wanna beeeee a playah

intro/chorus joe big punisher

[joe] i don't wanna be a playa no more
[pun] i'm not a playa i just crush a lot
[joe] but big punisher still got what you're lookin' for
1 - [pun] for my thugs for my thugs
2 - [pun] uptown baby uptown
[joe] don't wanna be don't wanna be - i don't wanna be a playa no more
[pun] i'm not a playa i just crush a lot
[joe] but you know big punisher still down by law
[joe] who's down to crush a lot

big punisher
hey yo i'm still not a playa but you still a hater
elevator to the top hah see you later i'm gone
penthouse suite penthouse freaks
in house beach french count seats ten thou piece
rent-out lease with a option to buy
coppin a five-oh benz for when i'm not far up in the sky
puffin the lye from my twinzito
up in the benzito with my kiko from queens nicknamed perico
we go back like pa's and wearin pj's
now we reach the peakage runnin' trains for three days
who wanna ride it won't cost you a dollar
whether soft or harder of course you still gonna holla
my my i'm big huh i rip my prick through your hooters
i'm sick you couldn't measure my dick with six rulers
hold up chula i'm all about gettin' loot
but i knock that boot if you out to get hoof

big punisher
i love from puerto rican to blackberry molass'
i don't discriminate i regulate every shade of that ass
long as you show class and pass my test
fat ass and breasts highly intelligent bachelorettes
that's the best i won't settle for less
i wanna get a brunette with unforgettable sex
i lay your head on my chest come feel my heartbeat
we can park the jeep pump mobb deep and just spark the leaf
it's hard to creep since i found joe
every pretty round brown hoe wanna go down low
but this boogie down pro-fessional i'ma let you know
once i quit the blows get your clothes cause you got to go
i could go downstairs little brown hairs everywhere
you nasty twin i don't care
round here they call me big pun if you with the big guns
thick tongue known to make the chicks come

joe and big punisher
in the hot tub poppin' bubb-ly
rubbin your spot love got you screamin punish me
but it don't stop watch the pun get wicked
when i stick it even luke be like don't stop get it get it

chorus w/o big punisher

joe
boricua morena boricua morena 3x
no more rollin' with an entourage
unless it's pun and the terror squad

punisher punisher big punisher
punisher joe and big punisher

boricua morena boricua morena 6x",2
5,"yo this is the intermission
so go get some pot and get high and when you turn to
the next song well sing about it
well i will give you and example

busta rhymes
yo big pun what's up nigga?
why are we waiting in
this intermission?

i dunno nigga i heard
that i had to tell the peeps listening to get some
pot and get high

no that's illegal
you are suppose to tell them to go to the bathroom
oh well i didn't know
uh oh well lets just go sing

ok nigga lets go",2
6,"ay-yo i shatter dreams like jordan assault and batter your team
your squadron'll be barred from rap like adam and eve from the garden
i'm carvin' my initials on your forehead
so every night before bed you see the bp shine off the board head
reverse that i curse at the first wack nigga with the worst rap
'cause he ain't worth jack
hit 'em with a thousand pounds of pressure per slap
make his whole body jerk back watch the earth crack
hand him his purse back
i'm the first latin rapper to baffle your skull
master the flow niggaz be swearin' i'm blacker than coal
like nat king i be rapping and tongue's packing
the ones magnums cannons and gatling guns
it's big pun the one and only son of tony montana
you ain't promised manana in the rotten manzana
c'mon-pana we need more rhymers
feel the marijuana snake bite anaconda
i'm in ivana with wine-a try to match my persona
sometimes rhymin' i blow my own mind like nirvana
comma and go the whole nine like madonna
go try to find another rhymer with my kinda gramma

chorus -- when you awaken your manhood'll be taken
fakin' like you satan when i'm the rhymin' abomination 2x

i'm pure adrenaline uncut straight to your gut medicine
raw cure for pain i coat your brain like polyeurathane
simple and plain i'll explain it in layman terms
if you came to learn how to make fire i'm-a make it burn
higher and hotter than lava this scholar
is 'bout just as smart as macgyver
to put honor inside the heart of a lion
revolved in a life of crime crime
fuck it i like the shine shine up in the white and lime lime
comes with the pipe design
plushed out no doubt both pockets about to bust out
if you not in it for the spinach get the fuck out
take a hike we can even battle to make it right
go 'head lace the mic you finished? say good night
head to head in the street i'll leave you dead in your feet
settlin' beef i'll even let you rhyme to the benjamin beat
but it won't matter you dreams still gon' shatter
it's a long ladder to climb and mine is on the stagger
so get outta town 'fore i hit you
with the loudest sound you ever heard
desert bird player you outta bounds

you need the pun to dis you if your whole steez is unofficial
i'll come and get you and let the desert e's tongue kiss you
with one pistol and two clips i'll make your crew do flips
like acrobatics i'm charismatic my gat is magic
it makes rappers disappear whisper in your ear
crystal clear come here let me kiss your tears
everything you fear is here you ain't got to search further
the first murder's the worst now i thirst further for reverse birth
every verse hurts every curse word's already more offending
than eddie murph's worst
i thirst for blood like a vampire any man claimin' his game's tighter
is a god damn liar
i set 'em on fire retire your train of thought
drain a quart of blood out your brain and leave you insane in the dark
the king of new york lays his crown in the boogie down
and sprays the town with a mac hoodied down
i'm no joke yuh i soak your face with a sweeper
dying disgrace i'll face your death through the speaker

chorus 4x to fade out",2
7,"big punisher
i was the luckiest man on earth my wisdom was worth
any purse but had a curse that hurt worse than givin' birth
my first verse explains some of the game she was playin'
i'm blamin myself cause in my wealth was her pain would haven
behavin like a money hungry hooker funny how the money took her
from an average honey to a stunning looker
i look back and reminisce how we used to kiss
and smash hips in the gs i bought her last christ'
she got too big for her britches but the bridge is over
not the one in queens i mean the one she dreamin' wasn't sober
told her how i felt gassed me when she cried for help
supplied the guilt trip and i was whipped without a fuckin' belt
i felt stupid cupid struck me with a poison arrow
shoulda drowned ya when i found ya crushin in my boy's camaro
i didn't bother but you probably find your lover dead
you robbed me of my honor you ain't shit like my mother said

chorus miss jones

come back come back come back come back to meeeee punisher
punish me ahhhhhhhiii've been so bad so bad
won't you come back?

big punisher
nah baby i'm not gon' be able to do it you blew it
threw it all the way cause you was stupid -- girl why'd you do it?
i mighta knew it by the way you gave me your baby
then left a day before i ever saw the son that god made me
it's hard maybe we can make amends be friends
but only hurtin' all of us for certain by forsakin' him
just take it in don't even say a word observe
the way you were preserved these words so you won't play the herb
ever again never pretend that he doesn't have a father
i'm always there and you don't wanna bother
i honor my word on my father's grave guide him through his hardest age
so he can thrive and survive in these modern days
i wanna raise my little man but you keep resistin
i'm insistin you chill for real before you come up missin'
listen i don't wanna fight i'd rather do what's right
a boy needs a father that's the most important part of his life

big punisher
i gave you everything love letters and sweaters with leather seams
feathered wings and rings with emeralds right out of geraldine's
simple dreams a dream fulfilled the green deville cadillac
to mack not a fact redeemed the bill
i mean for real i can play it mami how you wanna stay
armani fresh givin' the next nigga my punani
you want me back 'cause he hit it wrong now you wanna get it on
with the long don word bond my shit is strong come back
girl don't even start again i beg your pardon
and get your hands off my six button cardigan
'cause ain't no love lost between us far as i'm concerned
please leave cut that busted weave i've been dyin' to burn
go buy a perm try and earn some respect
it's better to have loved and lost than live with regret

miss jones
come back to me
i want you to

to me yeah yeah
all right don't go no
ohhhhhahahaooahhoahhoh hmmmmmm oh hmmm hmm
yeah take my hand and punish me
hmm been so bad come punish me yeah
take my hand and punish me oh
been so bad come punish me",2
9,"[verse 1]
the harsh realities of life are takin' toll
even jesus christ forsake my soul
please tell me what price to pay to make it home
take control — i'm makin' dough but not enough to blow
jo's they lust my flows but 'ey yo i don't trust a soul
that's all i know or need to these evil streets'll meet you
halfway and eat you alive tryin' to survive illegal
i'll leave you lost mount you on a cross whip you like a horse
sacrifice your life to a higher force then i'll stomp your corpse
it's the bronx of course recognize the accent?
one of the last livin' still in action general assassins
catchin' any wreck blastin' any tech smashin' any chest
passin' any test — charles manson in the flesh
any last requests before you meet your maker?
sow what you reap or wake up shakin' up a storm like anita baker
i'll take you straight to hell and fill your heart with hate
incarcerate your fate in satan's fiery lake then i lock the gate
make no mistake this shit as real as job we follow the killer's code
when we come for you tell me where will you go?
nowhere to run hide i'll find you and and silence your screams
and even if you kill me i'll still be in your fuckin' dreams

[chorus]
you ain't a killer you still learnin' how to walk
from new york to cali all the real niggas carry chalk
mark you for death won't even talk that east or west crap
from watts to lefrak it ain't where you're from it's where's your gat

[verse 2]
you've made a grave mistake
shouldn't of come here you changed your fate
your brains'll make the debut on the table when i raise the stakes
the pain is great but only for a second it starts strong then lessens
just when you restin' the armaggedon sets in
left him with [?] stress ts blessed him with no regrets yes
welcome to hell son — the threshold of death
face the serpent i blaze your person you get laced for certain
leavin' jakes no trace to work from — close the case like curtains
i'm hurtin' head severely really tryin' to bring the pain
there's nothin' more satisfyin' than when you cryin' screamin' my name
it's not a game it's purple rain floods and bloodstains
big pun's my thug's name bustin' my guns that's my love thang
i'll slit your jug' vein and snatch your adam's apple
john madden-tackle your corpse to hoist it on a cross at the tabernacle
that'll have to hurt i'll work your body 'til it burst
then curse tu vida like a brujeria verse
i'm worse than anything you ever been through sick in the head and mental
essentially meant to be the sole threat against you
when you awaken your manhood'll be taken
fakin' like you satan when i'm the rhymin' abomination

[chorus]
you ain't a killer you still learnin' how to walk
from new york to cali all the real niggas carry chalk
mark you for death won't even talk that east or west crap
from watts to lefrak it ain't where you're from it's where's your gat
you ain't a killer you still learnin' how to walk
from new york to cali all the real niggas carry chalk
mark you for death won't even talk that east or west crap
from watts to lefrak it ain't where you're from it's where's your gat

[verse 3]
it's hard to analyze which guys are spies— be advised people
we recognize who lies— it's all in the eyes chico
we read 'em and see 'em for what they are
d's in undercover cars takin' my picture like i'm a fuckin' star
i'm up to par my game is in a smash
with half a million in the stash
passport with the gats first name and last
ask anybody if my men are rowdy
give me the mini-shottie i body a nigga for a penny probably
i'm obligated to anything if it's crime related
if it shine i'll take it still in my prime and i finally made it
i hate the fact that i'm the last edition properly a stash magician
could've went to college and been a mathematician
bad decisions kept me out the game now i'm strictly out for cream
doin' things to fiends i doubt you'll ever dream
my team's the meanest thing you ever seen
measured by the heaven's kings down to the devil's mezzanine
i've never screamed so loud— i'm proud to be alive
most heads die by 25 or catch a quick 3 to 5
so be advised the street's full of surprises
it's not what crew's the livest
one that survive it's who's the wisest

[chorus]
you ain't a killer you still learnin' how to walk
from new york to cali all the real niggas carry chalk
mark you for death won't even talk that east or west crap
from watts to lefrak it ain't where you're from it's where's your gat
you ain't a killer you still learnin' how to walk
from new york to cali all the real niggas carry chalk
mark you for death won't even talk that east or west crap
from watts to lefrak it ain't where you're from it's where's your gat
you ain't a killer",2
11,"wyclef warning

big pun
yo wanna rumble with pun hah?
loud farting noise shit on the whole industry
yo who puff more owls than pun? pile on more styles than pun?
who the only one with over a thousand guns?
runnin' up in niggaz cribs like i paid the bill
make you squeal the combination to the safe for wealth
i lace your grill with the firestarter
hit your wife with the sawed-off from the shower powers i devour
i'm all about the fundamentals like pun and pencil
a piece of paper a decent caper and someone to strafe you
my mental's compatible with the radicals
my odyssey type qualities allow me to poli' with animals
niggaz is cannibals and the ghetto's a jungle
where you either bet all your bundles or struggle on the simple and humble
my niggaz'll rumble with any man for a benny fran
try to imagine what they can sacrifice for twenty grand
niggaz'll slice you and dice you into a thousand pieces
and pound out we jettin to the ground uptown
up in the boogie down bitches swallow the team pile on the green
surrounded in green like flowers in spring
for now i'm a king so it's more than money all the honies
used to call me punny cause my fam was always hungry
but now we rollin' lovely and you feel worse want my money
let your steel burst 'cause i'd rather see you in hell first

chorus wyclef and pun

wyclef singing mucho trabajo poquito dinero
pun i'm selling perico
clef yo what's the dilly yo?
pun i'm uptown making moves just like castro
repeat all 2x

wyclef jean
yo yo yo keep the lights keep the camera all i want is the action
the battle's on where i roam in composition
a hardcore crowd waitin to see if i break
like your first time in jail when you got fucked by an inmate
it'll never happen i'm on balance like a libra
and if i get murdered don't cry for me argentina
pour me a cup of vodka bury me next to my father
in three days i rise like christ and still sober
now my eyes open in my hands i got the gatling
i'm looking for the guy that sent me to say hi to satan
fists of fury you wouldn't like me when i'm angry
i turn mr rogers neighborhood topsy turvy
foes and enemies meaning the same in the dictionary
this ain't pictionary all you see is the cemetery
bodies from world war i and ii is there
you don't want a third war that's nuclear warfare
so big pun count the stacks make it fast
illegal money turns legal now we runnin' a laundromat
your hunchbacked and wack rap is packed in your backpack
your better off in dc with the mayor smoking crack
yo this ain't a diss wyclef bomb threat
run out of the building or get blast in your guess
tec for tec or we can go text for text oh
i forgot you don't read so take this hole in your chest - blaow
hide the blood give you the gun run and hide
so when the dt shows up he thought it was a suicide
suicide it's a suicide

chorus fades out",2
12,"cuban link glamour life style baby bottle the rocks
lose the ice 100 mil kid money money money mo
platinium status yeah what up what up?
big punisher stick around

cuban link
yo i plan to live a life a-glamour
like my man tony montana
stand and pose in front of cameras
with my golden silk pajamas on
smoking havanas drinking dom p
thinking beyond deeper than gandhi while i'm in the diamante
counting my g's i'm out to be a millionaire
dipped in gear flickin' hundred dollar bills in the air
oh yeah cuban link is into getting benjamins
'cause if doesn't make dollars then it doesn't make sense
i represent i'm in to be the king of new york
went from living in tenements to up in house resorts
i'm the latino that'll take you to war like al pacino
even de niro know not to gamble in my casino
vino wanna rock slaps to dinners with mobsters
i got shit locked from prospect ave to the tropics
sitting on top of the world like the sun
a living legend from the bronx second to none unless it's pun

big punisher chorus
it's the glamour life blow up the kids and the wife
players who ain't half as nice swear to but they sacrifice
bottle the rock freeze the ice stash the dope and rice
and get ready for the glamour life

triple seis
ripped off from the infiniti
dump the body an' the shottie down the lake leaving no identity
just the memory a casualty as i casually make moves on my rivalries
all eyes i be on the quest for loot
pushing a lexus coupe to pursuit them troops against the big-joker
sipping alimoca playing poker with some chocha
heard an approacher must be fam but damn i had to smoke pun
big punisher get the motherfucking gun
since then i've become the one wanted for a lump sum of g's
dirty rats pack gats for cheese
bullets of breeze at light speed
taking your pretty wife life and sacrificing your seeds
indeed we let him bleed for 50 g's
ship his body to the states filled with 50 keys
please no remorse for your two face
inside a symbol my rifle out the motherfucking suitcase
you about to take who's place? not seis
your body'll be laced and left without a trace

big punisher the glamour life the glamour life yo
big punisher chorus

fat joe
yo i'ts the motherfucking don cartagena
the leader terror squad cleaner
leave your family crying for you like argentina mira
street dreamer like nas my entourage is thick
camouflaging this bitch so god forbid you start some shit
my squad's equipped with an arsenal of ammunition
hollow tips an' cop killers with the
accounts in switzerland for rainy days
nigga i'm staying paid you's a joke
always broke with your lazy ways
anyway back to the subject in the bub-lex
in the back seat having rough sex
i love this glamorous life i live having the ice and shit
think twice i give christ your kids
i live life for gifts keep the fire burning while the tires turning
i blaze an l and seek a higher learning
kaiser's learnin' everything illegally
we could de friend for years cross me once that's thievery

big punisher chorus

armaggedon
yo the dough the rap the audience party heavy till the 40's in
ill like the yakuza run the orient
take all the rent and no man wept the path his daughter went
dicks with the fallopian wide as auditoriums
she fuck for dough for opium prostitute emporium
500 benz 500 friends sell cambodian
8's cup of vodka 4 cups of juice for sodium
money money sweet as the smell of magnolia
it's get you down but you spitting image of appalonia
now how can i go broke pumping twenties of coke
plus songs i wrote milkin' dumb honeys i poke
the young blood sat on the bench in vant courtland slingin'
singing how he trying to get cash for jordans
another cat toss his beamer to get the insurance
currency's gonna murder me it's never enough
breakin' my ass gettin' it just as fast as i spend the stuff
calling uncle sam's bluff dun taxes don't bite us bite us

big punisher my life my life

big punisher
the glamour life play precise defense is tight
i'm out to settle the score let's do it right
enough for looking at grave it's paying back tonight
yo twin pass the lye pass the light
the glamour life this life i live is trife as shit
least my wife and kid got somewhere nice to live
i used to live in the gutter me and my mother
now she's fifty years old pushing a hummer
the glamour life hand me a knife i'll slice and dice
mini-mize send them to christ in the after life
pass the mic down the line let them hear it
let them fear it send it screaming to the holy spirit

glamour life the glamour life the glamour life
it's the glamour life yo it's the glamour it's the glamour life
glamour life glamour life glamour life
cock the hammer in this motherfucking life bitch",2
